"Year","Site_code","Location","Sample_location","Leaf","Rep","Days","T_mu","DD","k_microbe","k_microbe_day","k_microbe_dd","k_invert","k_invert_day","k_invert_dd"
2013,"KER","US2","1_U2","alder",6,34,7.59705882352941,258.3,0.47061920328795,0.013841741273175,0.00182198684974042,2.9297111724562,0.0861679756604764,0.01134228096189
2013,"MES","DS","3_D","alder",1,40,4.6175,184.7,0.290763738989189,0.00726909347472973,0.00157424872219377,0.339493188547631,0.00848732971369078,0.00183807898509817
2013,"MES","DS","3_D","alder",2,40,4.6175,184.7,0.192838201818881,0.00482095504547202,0.00104406173155864,0.219870225969241,0.00549675564923101,0.00119041811569703
2013,"MES","DS","3_D","alder",3,40,4.6175,184.7,0.22314355131421,0.00557858878285524,0.00120814050522041,0.438123791989259,0.0109530947997315,0.00237208333507991
2013,"MES","DS","3_D","alder",4,40,4.6175,184.7,0.2269971206302,0.005674928015755,0.00122900444304385,0.87455112570139,0.0218637781425347,0.00473498173092252
2013,"MES","DS","3_D","alder",5,40,4.6175,184.7,0.262364264467491,0.00655910661168727,0.00142048870854083,0.419996407396702,0.0104999101849175,0.00227393831833623
2013,"MES","US1","2_U1","alder",1,40,4.845,193.8,0.290763738989189,0.00726909347472973,0.00150032889055309,1.21194097397511,0.0302985243493778,0.0062535653971884
2013,"MES","US1","2_U1","alder",2,40,4.845,193.8,0.278493646397375,0.00696234115993437,0.0014370157192847,0.505548566665147,0.0126387141666287,0.00260860973511428
2013,"MES","US1","2_U1","alder",3,40,4.845,193.8,0.270396436164755,0.00675991090411888,0.00139523444873455,0.532216813747308,0.0133054203436827,0.0027462167892018
2013,"MES","US1","2_U1","alder",4,40,4.845,193.8,0.234749097434518,0.00586872743586294,0.00121129565239689,0.336472236621213,0.00841180591553033,0.00173618285150265
2013,"MES","US1","2_U1","alder",5,40,4.845,193.8,0.215480678568641,0.00538701696421601,0.00111187140644293,0.292987124681474,0.00732467811703686,0.00151180146894466
2013,"MES","US1","2_U1","alder",6,40,4.845,193.8,0.238647737850175,0.00596619344625438,0.00123141247600709,0.117783035656383,0.00294457589140958,0.000607755601942123
2013,"MES","US2","1_U2","alder",1,40,4.62,184.8,0.174353387144778,0.00435883467861945,0.000943470709657889,0.268312519682121,0.00670781299205303,0.00145190757403745
2013,"MES","US2","1_U2","alder",2,40,4.62,184.8,0.234749097434518,0.00586872743586294,0.00127028732377986,0.278262850535289,0.00695657126338223,0.00150575135571044
2013,"MES","US2","1_U2","alder",3,40,4.62,184.8,0.219304775007044,0.0054826193751761,0.00118671415047102,0.423288622585547,0.0105822155646387,0.00229052284948889
2013,"MES","US2","1_U2","alder",4,40,4.62,184.8,0.219304775007044,0.0054826193751761,0.00118671415047102,0.151630199601923,0.00379075499004808,0.000820509738105644
2013,"MES","US2","1_U2","alder",5,40,4.62,184.8,0.181706361450037,0.00454265903625092,0.000983259531656043,0.169408445623207,0.00423521114058018,0.000916712368090948
2013,"MES","US2","1_U2","alder",6,40,4.62,184.8,0.215480678568641,0.00538701696421602,0.00116602098792555,0.138500908160131,0.00346252270400327,0.000749463788745296
2013,"NIE","DS","3_D","alder",1,36,7.77222222222222,279.8,0.358875164848335,0.00996875457912041,0.00128261316957947,1.51465950610681,0.0420738751696336,0.00541336492532813
2013,"NIE","DS","3_D","alder",2,36,7.77222222222222,279.8,0.399330119540649,0.0110925033205736,0.00142719842580646,1.86829954635039,0.0518972096208441,0.00667726785686343
2013,"NIE","DS","3_D","alder",4,36,7.77222222222222,279.8,0.465705188485521,0.0129362552357089,0.00166442168865447,1.39451519426475,0.0387365331740208,0.00498397138765099
2013,"NIE","DS","3_D","alder",5,36,7.77222222222222,279.8,0.455949013540156,0.0126652503761155,0.00162955330071536,0.252819319460326,0.00702275887389795,0.000903571549179151
2013,"NIE","US1","2_U1","alder",4,36,7.71111111111111,277.6,0.376653410869619,0.0104625947463783,0.00135682064434301,1.90165514005127,0.0528237538903131,0.00685034272352764
2013,"NIE","US1","2_U1","alder",5,36,7.71111111111111,277.6,0.367724780125317,0.0102145772257033,0.00132465698892405,0.898353031187488,0.0249542508663191,0.00323614204318259
2013,"NIE","US1","2_U1","alder",6,36,7.71111111111111,277.6,0.390197635977376,0.0108388232215938,0.00140561108061014,2.2626684855886,0.0628519023774612,0.0081508230748869
2013,"NIE","US2","1_U2","alder",1,36,7.73888888888889,278.6,0.385662480811985,0.0107128466892218,0.00138428744010045,2.38657604005843,0.066293778890512,0.00856631744457441
2013,"NIE","US2","1_U2","alder",3,36,7.73888888888889,278.6,0.341407471807944,0.009483540883554,0.00122543959730059,1.74221902366792,0.0483949728796644,0.00625347818976281
2013,"NIE","US2","1_U2","alder",4,36,7.73888888888889,278.6,0.350103178775498,0.00972508829931938,0.00125665175439877,0.66041385331619,0.0183448292587831,0.00237047327105596
2013,"NIE","US2","1_U2","alder",5,36,7.73888888888889,278.6,0.337087810663428,0.00936355029620632,0.00120993471164188,0.283604000968402,0.00787788891578895,0.00101796123822111
2013,"NIE","US2","1_U2","alder",6,36,7.73888888888889,278.6,0.350103178775498,0.00972508829931938,0.00125665175439877,0.93128880745159,0.0258691335403219,0.0033427451810897
2013,"ROM","DS","3_D","alder",1,35,5.95428571428571,208.4,0.238647737850175,0.00681850679571929,0.00114514269601811,0,0,0
2013,"ROM","DS","3_D","alder",2,35,5.95428571428571,208.4,0.328504066972036,0.00938583048491531,0.00157631510063357,0,0,0
2013,"ROM","DS","3_D","alder",3,35,5.95428571428571,208.4,0.363290183057452,0.0103797195159272,0.00174323504346186,0.154850714857596,0.00442430613878846,0.000743045656706315
2013,"ROM","DS","3_D","alder",4,35,5.95428571428571,208.4,0.315765041194606,0.00902185831984589,0.00151518733778602,NA,NA,NA
2013,"ROM","DS","3_D","alder",5,35,5.95428571428571,208.4,0.376653410869619,0.0107615260248463,0.00180735801760854,0.0524357094295265,0.0014981631265579,0.000251610889776998
2013,"ROM","DS","3_D","alder",6,35,5.95428571428571,208.4,0.250435693602217,0.00715530553149192,0.00120170678312004,0.0480206912204096,0.00137201974915456,0.000230425581671831
2013,"ROM","US1","2_U1","alder",2,35,5.4,189,0.28256697178501,0.0080733420510003,0.00149506334277783,0.199008475578969,0.00568595644511341,0.00105295489724322
2013,"ROM","US1","2_U1","alder",3,35,5.4,189,0.242561637171311,0.0069303324906089,0.00128339490566831,0.0642758816088126,0.00183645376025179,0.000340084029676257
2013,"ROM","US1","2_U1","alder",4,35,5.4,189,0.23086559740812,0.00659615992594629,0.00122151109739746,0.243241730555795,0.00694976373016556,0.00128699328336399
2013,"ROM","US1","2_U1","alder",5,35,5.4,189,0.234749097434518,0.00670711706955765,0.00124205871658475,0.0352883447355604,0.00100823842101601,0.000186710818706669
2013,"ROM","US1","2_U1","alder",6,35,5.4,189,0.246490915311201,0.00704259758032003,0.0013041847370963,0.138383853762534,0.00395382439321527,0.000732189702447272
2013,"ROM","US2","1_U2","alder",1,35,5.42,189.7,0.363290183057452,0.0103797195159272,0.00191507740146258,0.00355492731292372,0.000101569351797821,1.8739732804026e-05
2013,"ROM","US2","1_U2","alder",2,35,5.42,189.7,0.303186258987746,0.00866246454250703,0.00159824069049945,0.299820743456096,0.00856630695588846,0.0015804994383558
