"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"MES","DS","3_D","fine","alder","U",6,40,4.6175,184.7,3.25,2.45,0.28256697178501,0.00706417429462526,0.00152986990679486
2013,"MES","DS","3_D","fine","alder","S",5,40,4.6175,184.7,3.25,2.5,0.262364264467491,0.00655910661168727,0.00142048870854083
2013,"MES","DS","3_D","fine","alder","U",4,40,4.6175,184.7,3.25,2.59,0.2269971206302,0.005674928015755,0.00122900444304385
2013,"MES","US1","2_U1","fine","alder","S",1,40,4.845,193.8,3.25,2.43,0.290763738989189,0.00726909347472973,0.00150032889055309
2013,"MES","US1","2_U1","fine","alder","S",2,40,4.845,193.8,3.25,2.46,0.278493646397375,0.00696234115993437,0.0014370157192847
2013,"MES","US1","2_U1","fine","alder","S",5,40,4.845,193.8,3.25,2.62,0.215480678568641,0.00538701696421601,0.00111187140644293
2013,"MES","US1","2_U1","fine","alder","S",3,40,4.845,193.8,3.25,2.48,0.270396436164755,0.00675991090411888,0.00139523444873455
2013,"MES","US1","2_U1","fine","alder","S",4,40,4.845,193.8,3.25,2.57,0.234749097434518,0.00586872743586294,0.00121129565239689
2013,"MES","US1","2_U1","fine","alder","U",6,40,4.845,193.8,3.25,2.56,0.238647737850175,0.00596619344625438,0.00123141247600709
2013,"MES","US2","1_U2","fine","alder","S",1,40,4.62,184.8,3.25,2.73,0.174353387144778,0.00435883467861945,0.000943470709657889
2013,"MES","US2","1_U2","fine","alder","S",2,40,4.62,184.8,3.25,2.57,0.234749097434518,0.00586872743586294,0.00127028732377986
2013,"MES","US2","1_U2","fine","alder","U",3,40,4.62,184.8,3.25,2.61,0.219304775007044,0.0054826193751761,0.00118671415047102
2013,"MES","US2","1_U2","fine","alder","S",4,40,4.62,184.8,3.25,2.61,0.219304775007044,0.0054826193751761,0.00118671415047102
2013,"MES","US2","1_U2","fine","alder","S",5,40,4.62,184.8,3.25,2.71,0.181706361450037,0.00454265903625092,0.000983259531656043
2013,"MES","US2","1_U2","fine","alder","U",6,40,4.62,184.8,3.25,2.62,0.215480678568641,0.00538701696421602,0.00116602098792555
2013,"NIE","DS","3_D","fine","alder","S",1,36,7.77222222222222,279.8,3.25,2.27,0.358875164848335,0.00996875457912041,0.00128261316957947
2013,"NIE","DS","3_D","fine","alder","S",2,36,7.77222222222222,279.8,3.25,2.18,0.399330119540649,0.0110925033205736,0.00142719842580646
2013,"NIE","DS","3_D","fine","alder","S",4,36,7.77222222222222,279.8,3.25,2.04,0.465705188485521,0.0129362552357089,0.00166442168865447
2013,"NIE","DS","3_D","fine","alder","M",5,36,7.77222222222222,279.8,3.25,2.06,0.455949013540156,0.0126652503761155,0.00162955330071536
2013,"NIE","US1","2_U1","fine","alder","S",2,36,7.71111111111111,277.6,3.25,2.09,0.441490930364927,0.0122636369545813,0.00159038519583907
2013,"NIE","US1","2_U1","fine","alder","M",3,36,7.71111111111111,277.6,3.25,2.28,0.354479553375297,0.0098466542604249,0.00127694363607816
2013,"NIE","US1","2_U1","fine","alder","S",4,36,7.71111111111111,277.6,3.25,2.23,0.376653410869619,0.0104625947463783,0.00135682064434301
2013,"NIE","US1","2_U1","fine","alder","S",5,36,7.71111111111111,277.6,3.25,2.25,0.367724780125317,0.0102145772257033,0.00132465698892405
2013,"NIE","US1","2_U1","fine","alder","U",6,36,7.71111111111111,277.6,3.25,2.2,0.390197635977376,0.0108388232215938,0.00140561108061014
2013,"NIE","US2","1_U2","fine","alder","P",1,36,7.73888888888889,278.6,3.25,2.21,0.385662480811985,0.0107128466892218,0.00138428744010045
2013,"NIE","US2","1_U2","fine","alder","S",3,36,7.73888888888889,278.6,3.25,2.31,0.341407471807944,0.009483540883554,0.00122543959730059
2013,"NIE","US2","1_U2","fine","alder","S",4,36,7.73888888888889,278.6,3.25,2.29,0.350103178775498,0.00972508829931938,0.00125665175439877
2013,"NIE","US2","1_U2","fine","alder","S",5,36,7.73888888888889,278.6,3.25,2.32,0.337087810663428,0.00936355029620632,0.00120993471164188
2013,"NIE","US2","1_U2","fine","alder","U",6,36,7.73888888888889,278.6,3.25,2.29,0.350103178775498,0.00972508829931938,0.00125665175439877
2013,"ROM","DS","3_D","fine","alder","M",1,35,5.95428571428571,208.4,3.25,2.56,0.238647737850175,0.00681850679571929,0.00114514269601811
2013,"ROM","DS","3_D","fine","alder","U",2,35,5.95428571428571,208.4,3.25,2.34,0.328504066972036,0.00938583048491531,0.00157631510063357
2013,"ROM","DS","3_D","fine","alder","P",3,35,5.95428571428571,208.4,3.25,2.26,0.363290183057452,0.0103797195159272,0.00174323504346186
2013,"ROM","DS","3_D","fine","alder","S",4,35,5.95428571428571,208.4,3.25,2.37,0.315765041194606,0.00902185831984589,0.00151518733778602
2013,"ROM","DS","3_D","fine","alder","P",5,35,5.95428571428571,208.4,3.25,2.23,0.376653410869619,0.0107615260248463,0.00180735801760854
2013,"ROM","DS","3_D","fine","alder","U",6,35,5.95428571428571,208.4,3.25,2.53,0.250435693602217,0.00715530553149192,0.00120170678312004
2013,"ROM","US1","2_U1","fine","alder","S",2,35,5.4,189,3.25,2.45,0.28256697178501,0.0080733420510003,0.00149506334277783
2013,"ROM","US1","2_U1","fine","alder","S",3,35,5.4,189,3.25,2.55,0.242561637171311,0.0069303324906089,0.00128339490566831
2013,"ROM","US1","2_U1","fine","alder","M",4,35,5.4,189,3.25,2.58,0.23086559740812,0.00659615992594629,0.00122151109739746
2013,"ROM","US1","2_U1","fine","alder","S",5,35,5.4,189,3.25,2.57,0.234749097434518,0.00670711706955765,0.00124205871658475
2013,"ROM","US1","2_U1","fine","alder","S",6,35,5.4,189,3.25,2.54,0.246490915311201,0.00704259758032003,0.0013041847370963
2013,"ROM","US2","1_U2","fine","alder","M",1,35,5.42,189.7,3.25,2.26,0.363290183057452,0.0103797195159272,0.00191507740146258
2013,"ROM","US2","1_U2","fine","alder","S",2,35,5.42,189.7,3.25,2.4,0.303186258987746,0.00866246454250703,0.00159824069049945
2013,"ROM","US2","1_U2","fine","alder","U",4,35,5.42,189.7,3.25,2.2,0.390197635977376,0.0111485038850679,0.00205691953599038
2013,"ROM","US2","1_U2","fine","alder","M",5,35,5.42,189.7,3.25,2.69,0.189113802727898,0.00540325150651138,0.00099690987205007
2013,"ROM","US2","1_U2","fine","alder","S",6,35,5.42,189.7,3.25,2,0.485507815781701,0.0138716518794772,0.00255934536521719
2013,"ROM","US2","1_U2","fine","alder","S",3,35,5.42,189.7,3.25,2.54,0.246490915311201,0.00704259758032003,0.00129937224729152
2013,"ROT","DS","3_D","fine","alder","S",2,35,4.90571428571429,171.7,3.25,2.7,0.185403223331363,0.00529723495232465,0.00107980910501667
2013,"ROT","DS","3_D","fine","alder","S",3,35,4.90571428571429,171.7,3.25,2.5,0.262364264467491,0.00749612184192831,0.00152803881460391
2013,"ROT","DS","3_D","fine","alder","P",1,35,4.90571428571429,171.7,3.25,2.59,0.2269971206302,0.00648563201800571,0.00132205661403727
2013,"ROT","DS","3_D","fine","alder","S",4,35,4.90571428571429,171.7,3.25,2.67,0.196576523929488,0.00561647211227108,0.00114488365713155
2013,"ROT","DS","3_D","fine","alder","P",5,35,4.90571428571429,171.7,3.25,2.61,0.219304775007044,0.00626585071448698,0.00127725553294726
2013,"ROT","DS","3_D","fine","alder","S",6,35,4.90571428571429,171.7,3.25,2.44,0.286656957036536,0.00819019877247245,0.0016695221726065
2013,"ROT","US1","2_U1","fine","alder","S",2,35,4.43428571428571,155.2,3.25,2.54,0.246490915311201,0.00704259758032003,0.00158821466051032
2013,"ROT","US1","2_U1","fine","alder","S",1,35,4.43428571428571,155.2,3.25,2.62,0.215480678568641,0.00615659081624687,0.00138840643407629
2013,"ROT","US1","2_U1","fine","alder","S",3,35,4.43428571428571,155.2,3.25,2.72,0.17802311603374,0.00508637474382115,0.00114705616001121
2013,"ROT","US1","2_U1","fine","alder","S",4,35,4.43428571428571,155.2,3.25,2.59,0.2269971206302,0.00648563201800571,0.00146261031333892
2013,"ROT","US1","2_U1","fine","alder","S",5,35,4.43428571428571,155.2,3.25,2.5,0.262364264467491,0.00749612184192831,0.00169049139476476
2013,"ROT","US1","2_U1","fine","alder","S",6,35,4.43428571428571,155.2,3.25,2.47,0.27443684570176,0.00784105273433601,0.00176827864498557
2013,"ROT","US2","1_U2","fine","alder","S",1,35,4.43428571428571,155.2,3.25,2.57,0.234749097434518,0.00670711706955764,0.00151255861749045
2013,"ROT","US2","1_U2","fine","alder","S",3,35,4.43428571428571,155.2,3.25,2.68,0.192838201818881,0.00550966290911088,0.00124251418697732
2013,"ROT","US2","1_U2","fine","alder","S",4,35,4.43428571428571,155.2,3.25,2.47,0.27443684570176,0.00784105273433601,0.00176827864498557
2013,"ROT","US2","1_U2","fine","alder","S",5,35,4.43428571428571,155.2,3.25,2.7,0.185403223331363,0.00529723495232465,0.00119460839775363
2013,"ROT","US2","1_U2","fine","alder","S",6,35,4.43428571428571,155.2,3.25,2.67,0.196576523929488,0.00561647211227108,0.00126660131397866
2013,"SEV","DS","3_D","fine","alder","S",1,39,5.64102564102564,220,3.25,2.33,0.332786728764037,0.00853299304523171,0.00151266694892744
2013,"SEV","DS","3_D","fine","alder","S",2,39,5.64102564102564,220,3.25,2.31,0.341407471807944,0.00875403773866523,0.00155185214458156
2013,"SEV","DS","3_D","fine","alder","S",3,39,5.64102564102564,220,3.25,2.41,0.299028248839083,0.00766739099587391,0.00135921931290492
