"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"KER","US2","1_U2","fine","oak","S",3,34,7.59705882352941,258.3,3.538,2.84,0.219757543564479,0.00646345716366114,0.00085078414078389
2013,"KER","US2","1_U2","fine","oak","M",5,34,7.59705882352941,258.3,3.538,2.8,0.233942178556435,0.00688065231048339,0.000905699491120539
2013,"KER","US2","1_U2","fine","oak","S",6,34,7.59705882352941,258.3,3.538,2.81,0.230377112391939,0.00677579742329232,0.000891897454091905
2013,"MES","DS","3_D","fine","oak","M",3,40,4.6175,184.7,3.538,2.97,0.174999642922985,0.00437499107307463,0.000947480470617137
2013,"MES","DS","3_D","fine","oak","S",1,40,4.6175,184.7,3.538,2.95,0.181756425385865,0.00454391063464663,0.00098406294199169
2013,"MES","DS","3_D","fine","oak","S",2,40,4.6175,184.7,3.538,3.05,0.148420005118273,0.00371050012795683,0.000803573389920266
2013,"MES","DS","3_D","fine","oak","S",6,40,4.6175,184.7,3.538,3.04,0.151704080319463,0.00379260200798658,0.000821353981155729
2013,"MES","DS","3_D","fine","oak","M",5,40,4.6175,184.7,3.538,3.03,0.154998976216316,0.00387497440540789,0.000839193157641124
2013,"MES","US1","2_U1","fine","oak","S",2,40,4.845,193.8,3.538,2.76,0.248330916008535,0.00620827290021337,0.00128137727558583
2013,"MES","US1","2_U1","fine","oak","S",1,40,4.845,193.8,3.538,3.09,0.135390504827939,0.00338476262069849,0.000698609416036839
2013,"MES","US1","2_U1","fine","oak","S",6,40,4.845,193.8,3.538,3.12,0.125728593916203,0.00314321484790507,0.000648754354572769
2013,"MES","US1","2_U1","fine","oak","S",3,40,4.845,193.8,3.538,2.9,0.198850858745165,0.00497127146862913,0.00102606222262727
2013,"MES","US1","2_U1","fine","oak","S",4,40,4.845,193.8,3.538,3.05,0.148420005118273,0.00371050012795683,0.000765841099681493
2013,"MES","US1","2_U1","fine","oak","U",5,40,4.845,193.8,3.538,3.11,0.128938869546451,0.00322347173866127,0.000665319244305731
2013,"MES","US2","1_U2","fine","oak","S",1,40,4.62,184.8,3.538,3.1,0.132159484246493,0.00330398710616232,0.000715148724277559
2013,"MES","US2","1_U2","fine","oak","P",4,40,4.62,184.8,3.538,3.04,0.151704080319463,0.00379260200798658,0.00082090952553822
2013,"MES","US2","1_U2","fine","oak","S",5,40,4.62,184.8,3.538,3.12,0.125728593916203,0.00314321484790507,0.000680349534178586
2013,"MES","US2","1_U2","fine","oak","S",6,40,4.62,184.8,3.538,2.98,0.17163829522028,0.00429095738050701,0.000928778653789396
2013,"MES","US2","1_U2","fine","oak","S",3,40,4.62,184.8,3.538,3.12,0.125728593916203,0.00314321484790506,0.000680349534178585
2013,"MES","US2","1_U2","fine","oak","M",2,40,4.62,184.8,3.538,3.2,0.100410785931913,0.00251026964829782,0.000543348408722471
2013,"NIE","DS","3_D","fine","oak","S",1,36,7.77222222222222,279.8,3.538,3.1,0.132159484246493,0.00367109678462481,0.000472335540552155
2013,"NIE","DS","3_D","fine","oak","S",2,36,7.77222222222222,279.8,3.538,2.96,0.178372327401625,0.00495478687226735,0.000637499383136614
2013,"NIE","DS","3_D","fine","oak","S",3,36,7.77222222222222,279.8,3.538,2.66,0.285235472943986,0.00792320758177738,0.00101942627928515
2013,"NIE","DS","3_D","fine","oak","S",4,36,7.77222222222222,279.8,3.538,2.76,0.248330916008535,0.00689808100023708,0.000887530078658094
2013,"NIE","DS","3_D","fine","oak","M",5,36,7.77222222222222,279.8,3.538,2.63,0.29657774954792,0.00823827082077556,0.00105996336507477
2013,"NIE","US1","2_U1","fine","oak","S",1,36,7.71111111111111,277.6,3.538,2.71,0.266612960845984,0.00740591557905511,0.000960421328695907
2013,"NIE","US1","2_U1","fine","oak","S",2,36,7.71111111111111,277.6,3.538,2.83,0.223284884082447,0.00620235789117909,0.000804340360527548
2013,"NIE","US1","2_U1","fine","oak","S",3,36,7.71111111111111,277.6,3.538,2.76,0.248330916008535,0.00689808100023708,0.000894563818474549
2013,"NIE","US1","2_U1","fine","oak","S",5,36,7.71111111111111,277.6,3.538,2.8,0.233942178556435,0.00649839384878987,0.000842731190765257
2013,"NIE","US1","2_U1","fine","oak","S",6,36,7.71111111111111,277.6,3.538,2.72,0.262929715429688,0.00730360320638021,0.000947153153565157
2013,"NIE","US1","2_U1","fine","oak","S",4,36,7.71111111111111,277.6,3.538,2.86,0.212739970905832,0.00590944363627312,0.00076635436205271
2013,"NIE","US2","1_U2","fine","oak","P",1,36,7.73888888888889,278.6,3.538,2.83,0.223284884082447,0.00620235789117909,0.000801453280985094
2013,"NIE","US2","1_U2","fine","oak","P",2,36,7.73888888888889,278.6,3.538,2.87,0.209249565966064,0.00581248794350177,0.000751075254723847
2013,"NIE","US2","1_U2","fine","oak","U",6,36,7.73888888888889,278.6,3.538,2.78,0.241110668035048,0.00669751855652911,0.000865436712257889
2013,"NIE","US2","1_U2","fine","oak","S",4,36,7.73888888888889,278.6,3.538,2.76,0.248330916008535,0.00689808100023708,0.000891352893067246
2013,"NIE","US2","1_U2","fine","oak","S",3,36,7.73888888888889,278.6,3.538,2.86,0.212739970905832,0.00590944363627312,0.000763603628520575
2013,"ROM","DS","3_D","fine","oak","P",1,35,5.95428571428571,208.4,3.538,2.93,0.188559172708618,0.00538740493453193,0.00090479449476304
2013,"ROM","DS","3_D","fine","oak","S",2,35,5.95428571428571,208.4,3.538,2.97,0.174999642922985,0.00499998979779958,0.000839729572567107
2013,"ROM","DS","3_D","fine","oak","S",3,35,5.95428571428571,208.4,3.538,2.99,0.168288208334999,0.0048082345238571,0.00080752499201055
2013,"ROM","DS","3_D","fine","oak","S",4,35,5.95428571428571,208.4,3.538,2.92,0.191977979457403,0.00548508512735438,0.000921199517549919
2013,"ROM","DS","3_D","fine","oak","M",5,35,5.95428571428571,208.4,3.538,3.08,0.13863199875211,0.00396091425006029,0.000665220723378648
2013,"ROM","DS","3_D","fine","oak","M",6,35,5.95428571428571,208.4,3.538,3.12,0.125728593916203,0.00359224554046293,0.000603304193455867
2013,"ROM","US1","2_U1","fine","oak","S",2,35,5.4,189,3.538,3.11,0.128938869546451,0.00368396770132716,0.000682216240986512
2013,"ROM","US1","2_U1","fine","oak","S",3,35,5.4,189,3.538,3.16,0.112989568138773,0.00322827337539351,0.000597828402850649
2013,"ROM","US1","2_U1","fine","oak","S",1,35,5.4,189,3.538,3.2,0.100410785931913,0.00286887959805464,0.000531273999639749
2013,"ROM","US1","2_U1","fine","oak","S",6,35,5.4,189,3.538,3.02,0.158304764350815,0.00452299326716614,0.000837591345771508
2013,"ROM","US1","2_U1","fine","oak","S",4,35,5.4,189,3.538,3.16,0.112989568138773,0.00322827337539351,0.000597828402850649
2013,"ROM","US1","2_U1","fine","oak","S",5,35,5.4,189,3.538,2.99,0.168288208334999,0.0048082345238571,0.000890413800714278
2013,"ROM","US2","1_U2","fine","oak","S",1,35,5.42,189.7,3.538,2.96,0.178372327401625,0.00509635221147499,0.000940286385880994
2013,"ROM","US2","1_U2","fine","oak","S",2,35,5.42,189.7,3.538,3.05,0.148420005118273,0.0042405715748078,0.000782393279484834
2013,"ROM","US2","1_U2","fine","oak","S",3,35,5.42,189.7,3.538,2.85,0.216242601457034,0.00617836004162955,0.00113991882686892
2013,"ROM","US2","1_U2","fine","oak","S",5,35,5.42,189.7,3.538,3.04,0.151704080319463,0.0043344022948418,0.000799705220450517
2013,"ROM","US2","1_U2","fine","oak","S",4,35,5.42,189.7,3.538,3.04,0.151704080319463,0.0043344022948418,0.000799705220450517
2013,"ROT","DS","3_D","fine","oak","P",2,35,4.90571428571429,171.7,3.538,2.91,0.195408514554192,0.00558310041583406,0.00113808103991958
2013,"ROT","DS","3_D","fine","oak","S",3,35,4.90571428571429,171.7,3.538,2.96,0.178372327401625,0.00509635221147499,0.00103886038090637
2013,"ROT","DS","3_D","fine","oak","P",1,35,4.90571428571429,171.7,3.538,3.2,0.100410785931913,0.00286887959805465,0.000584803645497453
2013,"ROT","DS","3_D","fine","oak","S",6,35,4.90571428571429,171.7,3.538,2.92,0.191977979457403,0.00548508512735438,0.00111810121990334
2013,"ROT","DS","3_D","fine","oak","S",5,35,4.90571428571429,171.7,3.538,3.04,0.151704080319463,0.0043344022948418,0.000883541527777887
2013,"ROT","DS","3_D","fine","oak","S",4,35,4.90571428571429,171.7,3.538,3.19,0.10354067894084,0.00295830511259543,0.000603032492375307
2013,"ROT","US1","2_U1","fine","oak","P",2,35,4.43428571428571,155.2,3.538,3.01,0.161621516976809,0.00461775762790883,0.00104137575371655
2013,"ROT","US1","2_U1","fine","oak","P",1,35,4.43428571428571,155.2,3.538,3.14,0.119338795817431,0.00340967988049804,0.00076893554006077
2013,"ROT","US1","2_U1","fine","oak","S",3,35,4.43428571428571,155.2,3.538,3.09,0.135390504827939,0.00386830013794112,0.000872361500180022
2013,"ROT","US1","2_U1","fine","oak","S",4,35,4.43428571428571,155.2,3.538,3.07,0.141884034138488,0.00405382954681393,0.000914201250892318
2013,"ROT","US1","2_U1","fine","oak","S",5,35,4.43428571428571,155.2,3.538,3.2,0.100410785931913,0.00286887959805465,0.000646976713478819
2013,"ROT","US2","1_U2","fine","oak","P",1,35,4.43428571428571,155.2,3.538,3.09,0.135390504827939,0.00386830013794113,0.000872361500180022
2013,"ROT","US2","1_U2","fine","oak","S",3,35,4.43428571428571,155.2,3.538,3.21,0.097290658595669,0.0027797331027334,0.000626872800229826
2013,"ROT","US2","1_U2","fine","oak","S",4,35,4.43428571428571,155.2,3.538,3.07,0.141884034138488,0.00405382954681393,0.000914201250892318
2013,"ROT","US2","1_U2","fine","oak","S",5,35,4.43428571428571,155.2,3.538,3.03,0.154998976216316,0.00442854217760902,0.000998704743661828
2013,"ROT","US2","1_U2","fine","oak","S",2,35,4.43428571428571,155.2,3.538,3.06,0.145146679773304,0.00414704799352297,0.000935223452147578
2013,"ROT","US2","1_U2","fine","oak","S",6,35,4.43428571428571,155.2,3.538,3.06,0.145146679773304,0.00414704799352298,0.000935223452147579
2013,"SEV","DS","3_D","fine","oak","S",1,39,5.64102564102564,220,3.538,3.09,0.135390504827939,0.0034715514058446,0.000615411385581542
2013,"SEV","DS","3_D","fine","oak","S",3,39,5.64102564102564,220,3.538,3.08,0.13863199875211,0.00355466663466949,0.000630145448873229
2013,"SEV","DS","3_D","fine","oak","S",5,39,5.64102564102564,220,3.538,2.96,0.178372327401625,0.00457364942055447,0.00081078330637102
2013,"SEV","DS","3_D","fine","oak","S",2,39,5.64102564102564,220,3.538,2.93,0.188559172708617,0.00483485058227224,0.000857087148675534
2013,"SEV","DS","3_D","fine","oak","S",4,39,5.64102564102564,220,3.538,2.97,0.174999642922985,0.0044871703313586,0.000795452922377206
