"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"HOR","U2","Coarse","Alder",5,425,1.59,3,3,0.330457792267978,0.10843737954796,0.477683968049716,0.716469675528709,5.70318602748522,44.8627175403804,3
2013,"HOR","U2","Coarse","Alder",6,426,1.48,4,4,0.330457792267978,0.175573495477995,0.528940648484741,0.559065141112105,1.48824580988768,11.6630611033804,3
2013,"KER","D","Coarse","Alder",1,445,0.92,6,6,0.330457792267978,0.268219343584249,0.704864912516751,0.749119916098012,8.10539386606964,71.2105132066125,3
2013,"KER","D","Coarse","Alder",2,446,0.26,3,3,0.330457792267978,0.0575949081462054,0.937770728121889,0.326311380455,3.29558504162866,24.4925002675682,2
2013,"KER","D","Coarse","Alder",3,447,0.88,4,4,0.330457792267978,0.182671094762608,0.947581625181555,0.673800113067512,8.37179399524379,71.49333172015,3
2013,"KER","D","Coarse","Alder",4,448,1.23,4,4,0.330457792267978,0.229610462843231,0.732331034491995,0.729279957455965,7.47724132607009,65.7761608995968,4
2013,"KER","D","Coarse","Alder",5,449,1.73,6,6,0.330457792267978,0.495663198590661,0.584048915370717,0.70059431309465,7.02275342774078,56.4802796302347,5
2013,"KER","D","Coarse","Alder",6,450,1.14,5,5,0.330457792267978,0.258814589708053,0.87326394841038,0.710331622871226,8.17404344570342,67.9326475094781,3
2013,"KER","U1","Coarse","Alder",1,469,0.56,2,2,0.330457792267978,NA,NA,NA,7.02528674566718,49.7659426394959,2
2013,"KER","U1","Coarse","Alder",2,470,0.72,4,4,0.330457792267978,0.175573495477995,0.735899674135962,0.648527096337598,6.73131057362469,54.6644841025873,3
2013,"KER","U1","Coarse","Alder",3,471,0.61,4,4,0.330457792267978,0.0954603208352671,0.756409110957079,0.669335550419689,7.24424895003957,56.4158597605734,3
2013,"KER","U1","Coarse","Alder",4,472,1.72,2,2,0.330457792267978,NA,NA,NA,5.93307398231615,39.6015377351913,2
2013,"KER","U1","Coarse","Alder",5,473,1.45,5,5,0.330457792267978,0.205406139453858,0.621856837804267,0.858718242114722,8.10091847694442,67.0274247577278,3
2013,"KER","U1","Coarse","Alder",6,474,0.11,3,3,0.330457792267978,0.10843737954796,0.625681692076906,0.94784474889898,6.87445456590659,54.2368318622531,3
2013,"KER","U2","Coarse","Alder",1,493,0.25,5,5,0.330457792267978,0.175573495477995,0.691151469387797,0.798540442475623,8.16556819921262,69.913812886284,4
2013,"KER","U2","Coarse","Alder",2,494,0.12,3,3,0.330457792267978,0.0656276768594039,0.428401217129544,0.85102688700714,5.68458955125446,42.9849455686455,2
2013,"KER","U2","Coarse","Alder",3,495,0.31,3,3,0.330457792267978,0.0656276768594039,0.772169464754077,0.806634352500866,6.93692783678094,53.2967981172967,2
2013,"KER","U2","Coarse","Alder",4,496,0.14,3,3,0.330457792267978,0.0122261598554199,0.601972941204376,0.847748461394581,6.25755102261406,48.0909085505572,3
2013,"KER","U2","Coarse","Alder",5,497,0.4,2,2,0.330457792267978,NA,NA,NA,6.18979016137951,48.2909767840749,2
2013,"KER","U2","Coarse","Alder",6,498,0.12,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"KNO","U2","Coarse","Alder",2,80,2.23,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"KNO","D","Coarse","Alder",1,103,3.34,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"KNO","D","Coarse","Alder",2,104,2.45,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"KNO","D","Coarse","Alder",3,105,2.02,2,2,0.330457792267978,NA,NA,NA,6.39103055468269,54.4603620678504,2
2014,"KNO","D","Coarse","Alder",4,106,2.29,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"KNO","D","Coarse","Alder",5,107,2.25,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U2","Coarse","Alder",1,115,3.12,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U2","Coarse","Alder",5,119,2.69,2,2,0.330457792267978,NA,NA,NA,7.58571838009926,59.9407534814332,2
2014,"MAR","U2","Coarse","Alder",6,120,2.93,2,2,0.330457792267978,NA,NA,NA,5.92634248445255,46.8287136573697,2
2014,"MAR","U1","Coarse","Alder",2,128,1.56,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U1","Coarse","Alder",3,129,1.31,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U1","Coarse","Alder",4,130,0.98,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U1","Coarse","Alder",5,131,1.33,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","U1","Coarse","Alder",6,132,1.47,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",1,139,2.19,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",2,140,1.91,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",3,141,1.09,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",4,142,1.59,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",5,143,1.31,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MAR","D","Coarse","Alder",6,144,1.94,1,1,0.330457792267978,NA,NA,NA,0,0,1
2013,"MES","D","Coarse","Alder",1,517,1.81,5,5,0.330457792267978,0.182671094762608,0.61664873702253,0.893889817825811,4.3683516952227,36.2177613267501,4
2013,"MES","D","Coarse","Alder",2,518,2.04,3,3,0.330457792267978,0.182671094762608,0.553960020201225,0.69850083911377,6.66786456260315,55.1621696467702,3
2013,"MES","D","Coarse","Alder",3,519,1.64,3,3,0.330457792267978,0.182671094762608,0.400957203815681,0.661296228256663,5.2473546087491,42.9619531598224,3
2013,"MES","D","Coarse","Alder",4,520,1.06,3,3,0.330457792267978,0.130296531941649,0.599449258245543,0.903706631378777,6.36937387113711,47.1337940240111,3
2013,"MES","D","Coarse","Alder",5,521,1.67,6,6,0.330457792267978,0.331665080327832,0.526167635098808,0.67937790355242,7.50616365258627,66.2178487726693,5
2013,"MES","D","Coarse","Alder",6,522,2.87,3,3,0.330457792267978,0.10843737954796,0.933234719260458,0.849153670632236,7.90388565288376,63.6012366591257,3
2013,"MES","U1","Coarse","Alder",1,541,0.75,3,3,0.330457792267978,0.10843737954796,0.135046042354665,0.640021056864852,1.82665029763786,13.975960567705,3
2013,"MES","U1","Coarse","Alder",2,542,1.52,4,4,0.330457792267978,0.182671094762608,0.548161001830879,0.736369912969538,5.77783200470096,48.232624367606,3
2013,"MES","U1","Coarse","Alder",3,543,1.48,4,4,0.330457792267978,0.10843737954796,0.465015735844129,0.736650085224544,2.22812348850347,17.1099343261854,4
2013,"MES","U1","Coarse","Alder",4,544,1.8,5,5,0.330457792267978,0.182671094762608,0.678873209345519,0.887164293148377,6.03191895142388,51.5270567901279,4
2013,"MES","U1","Coarse","Alder",5,545,1.88,5,5,0.330457792267978,0.182671094762608,0.461532451743808,0.934887987947562,7.09124664663326,60.1052356988902,4
2013,"MES","U1","Coarse","Alder",6,546,2.24,7,7,0.330457792267978,0.268219343584249,0.685816110680376,0.803695879162495,8.73587079424229,78.1580583603252,4
2013,"MES","U2","Coarse","Alder",1,565,2.02,7,7,0.330457792267978,0.427545157455757,0.508253501762852,0.442041968100685,4.05465926668807,34.5415785069879,5
2013,"MES","U2","Coarse","Alder",2,566,2,4,4,0.330457792267978,0.182671094762608,0.365381663492588,0.729885848492014,3.89083622799278,31.8735152522491,3
2013,"MES","U2","Coarse","Alder",3,567,1.73,4,4,0.330457792267978,0.182671094762608,0.275845840936028,0.716325615614631,2.53581933080928,18.3043494756606,3
2013,"MES","U2","Coarse","Alder",4,568,2.27,4,4,0.330457792267978,0.182671094762608,0.571424712647321,0.742511812939497,4.03411290414717,32.6275831763338,3
2013,"MES","U2","Coarse","Alder",5,569,2.23,5,5,0.330457792267978,0.182671094762608,0.512769350394517,0.932360856427075,2.98531241106341,24.7364246586846,4
