Year,Name,Site,Location,Site_code,Mesh,Leaf,Rep,Dish,Dry,Ashed,AFDM,Initial_AFDM,Days,kdays,DD,Mean_daily_temp,kdd,Person
2014,Ellikon,ELL,US2,ELL,coarse,alder,5,47,4.43,2.12,2.31,3.215,20,0.016528992,205,10,0.001616042,M
2014,Ellikon,ELL,US2,ELL,coarse,alder,6,48,4.83,2.07,2.76,3.215,20,0.007629834,205,10,0.00074597,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,1,55,6.31,4.35,1.96,3.215,20,0.024744144,205,10,0.002419239,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,2,56,4.04,2.05,1.99,3.215,20,0.023984636,205,10,0.002344982,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,3,57,4.37,2.11,2.26,3.215,20,0.017623127,205,10,0.001723016,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,4,58,4.27,2.11,2.16,3.215,20,0.019885957,205,10,0.001944253,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,5,59,3.96,1.71,2.25,3.215,20,0.017844857,205,10,0.001744695,M
2014,Ellikon,ELL,US1,ELL,coarse,alder,6,60,4.43,2.28,2.15,3.215,20,0.020117976,205,10,0.001966938,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,1,67,3.48,1.28,2.2,3.215,20,0.0189685,237,12,0.001600626,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,2,68,3.78,1.23,2.55,3.215,20,0.0115867,237,12,0.000977725,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,3,69,3.37,1.44,1.93,3.215,20,0.025515368,237,12,0.002153073,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,4,70,4.18,2.02,2.16,3.215,20,0.019885957,237,12,0.001678044,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,5,71,3.88,1.04,2.84,3.215,20,0.006201165,237,12,0.000523275,M
2014,Ellikon,ELL,DS,ELL,coarse,alder,6,72,3.35,0.71,2.64,3.215,20,0.009852422,237,12,0.000831381,M
2014,Knonau,KNO,US2,KNO,coarse,alder,1,79,2.65,0.64,2.01,3.215,20,0.023484632,202,10,0.002327287,M
2014,Knonau,KNO,US2,KNO,coarse,alder,2,80,2.93,0.7,2.23,3.215,20,0.018291289,202,10,0.001812636,M
2014,Knonau,KNO,US2,KNO,coarse,alder,3,81,2.85,0.7,2.15,3.215,20,0.020117976,202,10,0.001993657,M
2014,Knonau,KNO,US2,KNO,coarse,alder,4,82,2.93,0.79,2.14,3.215,20,0.020351076,202,10,0.002016757,M
2014,Knonau,KNO,US2,KNO,coarse,alder,5,83,3.61,1.38,2.23,3.215,20,0.018291289,202,10,0.001812636,M
2014,Knonau,KNO,US2,KNO,coarse,alder,6,84,2.99,0.88,2.11,3.215,20,0.021056971,202,10,0.00208671,M
2014,Knonau,KNO,US1,KNO,coarse,alder,1,91,3.67,1.43,2.24,3.215,20,0.018067575,202,10,0.001790466,M
2014,Knonau,KNO,US1,KNO,coarse,alder,2,92,3.41,1.41,2,3.215,20,0.023734009,202,10,0.002352,M
2014,Knonau,KNO,US1,KNO,coarse,alder,3,93,2.86,0.94,1.92,3.215,20,0.025775109,202,10,0.00255427,M
2014,Knonau,KNO,US1,KNO,coarse,alder,4,94,2.83,0.77,2.06,3.215,20,0.022256069,202,10,0.002205539,M
2014,Knonau,KNO,US1,KNO,coarse,alder,5,95,2.99,0.77,2.22,3.215,20,0.018516008,202,10,0.001834905,M
2014,Knonau,KNO,US1,KNO,coarse,alder,6,96,3.03,0.92,2.11,3.215,20,0.021056971,202,10,0.00208671,M
2014,Knonau,KNO,DS,KNO,coarse,alder,1,103,3.97,0.63,3.34,3.215,20,-0.001907173,215,11,-0.000177814,M
2014,Knonau,KNO,DS,KNO,coarse,alder,2,104,3.21,0.76,2.45,3.215,20,0.013586967,215,11,0.00126677,M
2014,Knonau,KNO,DS,KNO,coarse,alder,3,105,2.74,0.72,2.02,3.215,20,0.023236492,215,11,0.002166436,M
2014,Knonau,KNO,DS,KNO,coarse,alder,4,106,3.42,1.13,2.29,3.215,20,0.016963777,215,11,0.001581604,M
2014,Knonau,KNO,DS,KNO,coarse,alder,5,107,2.95,0.7,2.25,3.215,20,0.017844857,215,11,0.001663751,M
2014,Knonau,KNO,DS,KNO,coarse,alder,6,108,3.04,0.57,2.47,3.215,20,0.01318046,215,11,0.00122887,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,1,115,3.73,0.61,3.12,3.215,20,0.001499718,200,10,0.000150256,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,2,116,3.05,0.51,2.54,3.215,20,0.011783164,200,10,0.001180548,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,3,117,3.22,1.14,2.08,3.215,20,0.021772973,200,10,0.002181422,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,4,118,3.56,0.77,2.79,3.215,20,0.007089288,200,10,0.000710272,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,5,119,3.2,0.51,2.69,3.215,20,0.008914308,200,10,0.000893119,M
2014,Marthalen,MAR,US2,MAR,coarse,alder,6,120,3.92,0.99,2.93,3.215,20,0.004641247,200,10,0.000465004,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,1,127,3.05,1.03,2.02,3.215,20,0.023236492,200,10,0.002328051,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,2,128,1.99,0.43,1.56,3.215,20,0.036157077,200,10,0.003622557,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,3,129,1.56,0.25,1.31,3.215,20,0.044890011,200,10,0.004497504,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,4,130,1.37,0.39,0.98,3.215,20,0.059401503,200,10,0.005951402,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,5,131,1.98,0.65,1.33,3.215,20,0.044132421,200,10,0.004421602,M
2014,Marthalen,MAR,US1,MAR,coarse,alder,6,132,1.9,0.43,1.47,3.215,20,0.039128248,200,10,0.003920237,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,1,139,3.61,1.42,2.19,3.215,20,0.019196291,202,10,0.001898064,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,2,140,2.53,0.62,1.91,3.215,20,0.026036206,202,10,0.002574372,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,3,141,1.62,0.53,1.09,3.215,20,0.054082483,202,10,0.005347492,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,4,142,2.58,0.99,1.59,3.215,20,0.035204667,202,10,0.003480918,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,5,143,1.93,0.62,1.31,3.215,20,0.044890011,202,10,0.004438572,M
2014,Marthalen,MAR,DS,MAR,coarse,alder,6,144,2.59,0.65,1.94,3.215,20,0.025256969,202,10,0.002497323,M
2014,Muri,MUR,US2,MUR,coarse,alder,1,151,2.93,0.75,2.18,3.215,20,0.019425124,172,9,0.002253685,M
2014,Muri,MUR,US2,MUR,coarse,alder,2,152,3.7,0.82,2.88,3.215,20,0.005501853,172,9,0.00063832,M
2014,Muri,MUR,US2,MUR,coarse,alder,3,153,3.17,0.68,2.49,3.215,20,0.012777232,172,9,0.001482403,M
2014,Muri,MUR,US2,MUR,coarse,alder,4,154,3.14,1.01,2.13,3.215,20,0.020585269,172,9,0.002388284,M
2014,Muri,MUR,US2,MUR,coarse,alder,5,155,3.58,1.05,2.53,3.215,20,0.011980403,172,9,0.001389956,M
2014,Muri,MUR,US2,MUR,coarse,alder,6,156,3.15,0.95,2.2,3.215,20,0.0189685,172,9,0.002200708,M
2014,Muri,MUR,US1,MUR,coarse,alder,1,163,3.43,1.07,2.36,3.215,20,0.015458287,172,9,0.001793457,M
2014,Muri,MUR,US1,MUR,coarse,alder,2,164,3.82,1.14,2.68,3.215,20,0.009100528,172,9,0.001055835,M
2014,Muri,MUR,US1,MUR,coarse,alder,3,165,3.7,1.12,2.58,3.215,20,0.011001898,172,9,0.00127643,M
2014,Muri,MUR,US1,MUR,coarse,alder,4,166,3.24,0.87,2.37,3.215,20,0.01524687,172,9,0.001768928,M
2014,Muri,MUR,US1,MUR,coarse,alder,5,167,3.28,0.88,2.4,3.215,20,0.014617931,172,9,0.001695959,M
2014,Muri,MUR,US1,MUR,coarse,alder,6,168,3.52,1.13,2.39,3.215,20,0.0148267,172,9,0.00172018,M
2014,Muri,MUR,DS,MUR,coarse,alder,1,176,3.11,0.92,2.19,3.215,20,0.019196291,178,9,0.002156849,M
2014,Muri,MUR,DS,MUR,coarse,alder,2,177,2.95,0.69,2.26,3.215,20,0.017623127,178,9,0.001980092,M
2014,Muri,MUR,DS,MUR,coarse,alder,3,178,3.09,0.81,2.28,3.215,20,0.017182596,178,9,0.001930595,M
2014,Muri,MUR,DS,MUR,coarse,alder,4,179,2.66,0.46,2.2,3.215,20,0.0189685,178,9,0.002131255,M
2014,Reinach,REI,US2,REI,coarse,alder,1,187,3.71,1.5,2.21,3.215,20,0.018741742,185,9,0.002020957,M
2014,Reinach,REI,US2,REI,coarse,alder,2,188,3.4,1.28,2.12,3.215,20,0.020820564,185,9,0.00224512,M
2014,Reinach,REI,US2,REI,coarse,alder,3,189,3.8,1.61,2.19,3.215,20,0.019196291,185,9,0.002069972,M
2014,Reinach,REI,US2,REI,coarse,alder,4,190,3.63,1.39,2.24,3.215,20,0.018067575,185,9,0.00194826,M
2014,Reinach,REI,US2,REI,coarse,alder,5,191,3.29,1.05,2.24,3.215,20,0.018067575,185,9,0.00194826,M
2014,Reinach,REI,US2,REI,coarse,alder,6,192,3.56,1.29,2.27,3.215,20,0.017402376,185,9,0.00187653,M
2014,Reinach,REI,US1,REI,coarse,alder,1,199,3.19,1.03,2.16,3.215,20,0.019885957,185,9,0.00214434,M
2014,Reinach,REI,US1,REI,coarse,alder,2,200,3.93,1.68,2.25,3.215,20,0.017844857,185,9,0.001924244,M
2014,Reinach,REI,US1,REI,coarse,alder,3,201,3.63,1.03,2.6,3.215,20,0.010615796,185,9,0.001144721,M
2014,Reinach,REI,US1,REI,coarse,alder,4,202,3.7,1.39,2.31,3.215,20,0.016528992,185,9,0.001782352,M
2014,Reinach,REI,US1,REI,coarse,alder,5,203,4.79,2.43,2.36,3.215,20,0.015458287,185,9,0.001666896,M
2014,Reinach,REI,US1,REI,coarse,alder,6,204,3.69,1.43,2.26,3.215,20,0.017623127,185,9,0.001900334,M
2014,Reinach,REI,DS,REI,coarse,alder,1,211,3.39,1.16,2.23,3.215,20,0.018291289,278,14,0.001315434,M
2014,Reinach,REI,DS,REI,coarse,alder,2,212,3.48,1.25,2.23,3.215,20,0.018291289,278,14,0.001315434,M
2014,Reinach,REI,DS,REI,coarse,alder,3,213,3.83,1.58,2.25,3.215,20,0.017844857,278,14,0.001283329,M
2014,Reinach,REI,DS,REI,coarse,alder,4,214,3.2,1.05,2.15,3.215,20,0.020117976,278,14,0.001446802,M
2014,Reinach,REI,DS,REI,coarse,alder,5,215,3.89,1.42,2.47,3.215,20,0.01318046,278,14,0.000947885,M
2014,Reinach,REI,DS,REI,coarse,alder,6,216,3.88,1.44,2.44,3.215,20,0.013791466,278,14,0.000991826,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,1,223,1.16,0.24,0.92,3.215,22,0.056873135,199,9,0.006286133,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,2,224,1.68,0.44,1.24,3.215,22,0.043305272,199,9,0.00478649,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,3,225,0.51,0.08,0.43,3.215,22,0.091445338,199,9,0.010107366,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,4,226,1.44,0.27,1.17,3.215,22,0.045946528,199,9,0.005078426,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,5,227,2.82,0.79,2.03,3.215,22,0.020899617,199,9,0.002310015,M
2014,Val-de-Ruz,VAL,US2,VAL,coarse,alder,6,228,1.96,0.48,1.48,3.215,22,0.035262967,199,9,0.003897582,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,1,235,1.69,0.63,1.06,3.215,22,0.050434475,199,9,0.005574474,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,2,236,2.12,1.01,1.11,3.215,22,0.048339425,199,9,0.00534291,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,3,237,2.14,0.85,1.29,3.215,22,0.041508415,199,9,0.004587885,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,4,238,1.75,0.55,1.2,3.215,22,0.044795718,199,9,0.004951228,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,5,239,1.21,0.37,0.84,3.215,22,0.061008216,199,9,0.00674318,M
2014,Val-de-Ruz,VAL,US1,VAL,coarse,alder,6,240,1.4,0.32,1.08,3.215,22,0.049584833,199,9,0.005480564,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,1,247,2.47,0.56,1.91,3.215,22,0.023669278,218,10,0.002391392,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,2,248,2.4,0.44,1.96,3.215,22,0.022494677,218,10,0.002272717,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,3,249,2.94,0.69,2.25,3.215,22,0.016222597,218,10,0.001639027,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,4,250,3.25,0.89,2.36,3.215,22,0.014052988,218,10,0.001419824,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,5,251,2.85,0.99,1.86,3.215,22,0.02487504,218,10,0.002513214,M
2014,Val-de-Ruz,VAL,DS,VAL,coarse,alder,6,252,3.24,1.01,2.23,3.215,22,0.016628444,218,10,0.001680031,M
2014,Villeret,VIL,US2,VIL,coarse,alder,1,259,2.41,0.44,1.97,3.215,22,0.022263355,169,8,0.002892804,M
2014,Villeret,VIL,US2,VIL,coarse,alder,2,260,3.66,1.22,2.44,3.215,22,0.012537696,169,8,0.001629094,M
2014,Villeret,VIL,US2,VIL,coarse,alder,3,261,2.89,0.64,2.25,3.215,22,0.016222597,169,8,0.002107894,M
2014,Villeret,VIL,US2,VIL,coarse,alder,4,262,2.68,0.67,2.01,3.215,22,0.021349665,169,8,0.002774083,M
2014,Villeret,VIL,US2,VIL,coarse,alder,5,263,2.82,0.48,2.34,3.215,22,0.014439838,169,8,0.00187625,M
2014,Villeret,VIL,US2,VIL,coarse,alder,6,264,2.75,0.34,2.41,3.215,22,0.013100028,169,8,0.001702161,M
2014,Villeret,VIL,US1,VIL,coarse,alder,1,271,2.16,0.24,1.92,3.215,22,0.023431917,169,8,0.003044641,M
2014,Villeret,VIL,US1,VIL,coarse,alder,2,272,1.89,0.32,1.57,3.215,22,0.032579625,169,8,0.004233255,M
2014,Villeret,VIL,US1,VIL,coarse,alder,3,273,0.84,0.08,0.76,3.215,22,0.065557464,169,8,0.008518252,M
2014,Villeret,VIL,US1,VIL,coarse,alder,4,274,0.96,0.09,0.87,3.215,22,0.059413156,169,8,0.007719887,M
2014,Villeret,VIL,US1,VIL,coarse,alder,5,275,1.17,0.17,1,3.215,22,0.053083062,169,8,0.006897382,M
2014,Villeret,VIL,US1,VIL,coarse,alder,6,276,1.44,0.18,1.26,3.215,22,0.042577984,169,8,0.005532398,M
2014,Villeret,VIL,DS,VIL,coarse,alder,1,283,2.58,0.43,2.15,3.215,22,0.018289069,179,8,0.002244853,M
2014,Villeret,VIL,DS,VIL,coarse,alder,2,284,2.6,0.46,2.14,3.215,22,0.018500979,179,8,0.002270864,M
2014,Villeret,VIL,DS,VIL,coarse,alder,3,285,2.44,0.49,1.95,3.215,22,0.022727181,179,8,0.0027896,M
2014,Villeret,VIL,DS,VIL,coarse,alder,4,286,1.67,0.23,1.44,3.215,22,0.036508375,179,8,0.004481143,M
2014,Villeret,VIL,DS,VIL,coarse,alder,5,287,2.66,0.51,2.15,3.215,22,0.018289069,179,8,0.002244853,M
2014,Villeret,VIL,DS,VIL,coarse,alder,6,288,3.08,1.23,1.85,3.215,22,0.025120078,179,8,0.003083311,M
2014,Elgg,ELG,US2,ELG,fine,alder,1,1,3.05,0.63,2.42,3.253,20,0.014790505,176,9,0.001678871,M
2014,Elgg,ELG,US2,ELG,fine,alder,2,2,3.27,0.63,2.64,3.253,20,0.010439937,176,9,0.001185038,M
2014,Elgg,ELG,US2,ELG,fine,alder,3,3,3.54,0.98,2.56,3.253,20,0.011978519,176,9,0.001359683,M
2014,Elgg,ELG,US2,ELG,fine,alder,4,4,4.31,1.65,2.66,3.253,20,0.010062576,176,9,0.001142204,M
2014,Elgg,ELG,US2,ELG,fine,alder,5,5,3.51,1,2.51,3.253,20,0.012964745,176,9,0.001471629,M
2014,Elgg,ELG,US2,ELG,fine,alder,6,6,3.44,0.83,2.61,3.253,20,0.011011371,176,9,0.001249901,M
2014,Elgg,ELG,US1,ELG,fine,alder,1,13,2.3,0.42,1.88,3.253,20,0.027415294,176,9,0.003111912,M
2014,Elgg,ELG,US1,ELG,fine,alder,2,14,3.02,0.57,2.45,3.253,20,0.014174481,176,9,0.001608946,M
2014,Elgg,ELG,US1,ELG,fine,alder,3,15,3.58,0.92,2.66,3.253,20,0.010062576,176,9,0.001142204,M
2014,Elgg,ELG,US1,ELG,fine,alder,4,16,3.37,0.81,2.56,3.253,20,0.011978519,176,9,0.001359683,M
2014,Elgg,ELG,US1,ELG,fine,alder,5,17,3.03,0.74,2.29,3.253,20,0.017551292,176,9,0.001992248,M
2014,Elgg,ELG,US1,ELG,fine,alder,6,18,3.47,0.78,2.69,3.253,20,0.009501823,176,9,0.001078553,M
2014,Elgg,ELG,DS,ELG,fine,alder,1,25,3.12,0.6,2.52,3.253,20,0.012765937,204,10,0.001249123,M
2014,Elgg,ELG,DS,ELG,fine,alder,2,26,3.01,0.66,2.35,3.253,20,0.016258116,204,10,0.001590826,M
2014,Elgg,ELG,DS,ELG,fine,alder,3,27,2.93,0.52,2.41,3.253,20,0.014997545,204,10,0.001467481,M
2014,Elgg,ELG,DS,ELG,fine,alder,4,28,3.18,0.83,2.35,3.253,20,0.016258116,204,10,0.001590826,M
2014,Elgg,ELG,DS,ELG,fine,alder,5,29,3.24,0.82,2.42,3.253,20,0.014790505,204,10,0.001447223,M
2014,Elgg,ELG,DS,ELG,fine,alder,6,30,2.83,0.47,2.36,3.253,20,0.016045801,204,10,0.001570051,M
2014,Ellikon,ELL,US2,ELL,fine,alder,1,37,2.98,2.1,0.88,3.253,20,0.065370551,205,10,0.00639129,M
2014,Ellikon,ELL,US2,ELL,fine,alder,2,38,3.07,2.02,1.05,3.253,20,0.056539374,205,10,0.005527864,M
2014,Ellikon,ELL,US2,ELL,fine,alder,3,39,2.99,2.08,0.91,3.253,20,0.063694416,205,10,0.006227414,M
2014,Ellikon,ELL,US2,ELL,fine,alder,4,40,3.56,1.72,1.84,3.253,20,0.028490604,205,10,0.002785531,M
2014,Ellikon,ELL,US1,ELL,fine,alder,1,49,3.33,0.78,2.55,3.253,20,0.012174214,205,10,0.001190275,M
2014,Ellikon,ELL,US1,ELL,fine,alder,2,50,3.48,0.73,2.75,3.253,20,0.008398837,205,10,0.000821156,M
2014,Ellikon,ELL,US1,ELL,fine,alder,3,51,3.02,0.69,2.33,3.253,20,0.016685469,205,10,0.001631341,M
2014,Ellikon,ELL,US1,ELL,fine,alder,4,52,3.37,0.93,2.44,3.253,20,0.01437898,205,10,0.001405835,M
2014,Ellikon,ELL,US1,ELL,fine,alder,5,53,3.59,0.97,2.62,3.253,20,0.010820167,205,10,0.00105789,M
2014,Ellikon,ELL,US1,ELL,fine,alder,6,54,3.63,0.96,2.67,3.253,20,0.009874959,205,10,0.000965476,M
2014,Ellikon,ELL,DS,ELL,fine,alder,1,61,3.3,0.59,2.71,3.253,20,0.009131451,237,12,0.000770543,M
2014,Ellikon,ELL,DS,ELL,fine,alder,2,62,3.42,0.64,2.78,3.253,20,0.007856336,237,12,0.000662944,M
2014,Ellikon,ELL,DS,ELL,fine,alder,3,63,3.28,0.57,2.71,3.253,20,0.009131451,237,12,0.000770543,M
2014,Ellikon,ELL,DS,ELL,fine,alder,4,64,2.85,0.44,2.41,3.253,20,0.014997545,237,12,0.001265543,M
2014,Ellikon,ELL,DS,ELL,fine,alder,5,65,3.28,0.46,2.82,3.253,20,0.007142038,237,12,0.000602669,M
2014,Ellikon,ELL,DS,ELL,fine,alder,6,66,3.15,0.45,2.7,3.253,20,0.009316294,237,12,0.00078614,M
2014,Knonau,KNO,US2,KNO,fine,alder,1,73,3.4,0.6,2.8,3.253,20,0.007497912,202,10,0.00074303,M
2014,Knonau,KNO,US2,KNO,fine,alder,2,74,3.41,0.73,2.68,3.253,20,0.009688043,202,10,0.000960069,M
2014,Knonau,KNO,US2,KNO,fine,alder,3,75,3.79,1.06,2.73,3.253,20,0.008763802,202,10,0.000868478,M
2014,Knonau,KNO,US2,KNO,fine,alder,4,76,3.49,0.83,2.66,3.253,20,0.010062576,202,10,0.000997184,M
2014,Knonau,KNO,US2,KNO,fine,alder,5,77,3.22,0.57,2.65,3.253,20,0.0102509,202,10,0.001015847,M
2014,Knonau,KNO,US1,KNO,fine,alder,1,85,3.12,1.15,1.97,3.253,20,0.025077205,202,10,0.002485109,M
2014,Knonau,KNO,US1,KNO,fine,alder,2,87,3.23,0.91,2.32,3.253,20,0.016900523,202,10,0.001674813,M
2014,Knonau,KNO,US1,KNO,fine,alder,3,88,3.73,1.08,2.65,3.253,20,0.0102509,202,10,0.001015847,M
2014,Knonau,KNO,US1,KNO,fine,alder,4,89,3.34,0.76,2.58,3.253,20,0.011589412,202,10,0.001148491,M
2014,Knonau,KNO,US1,KNO,fine,alder,5,90,3.28,0.83,2.45,3.253,20,0.014174481,202,10,0.001404667,M
2014,Knonau,KNO,DS,KNO,fine,alder,1,97,3.47,0.9,2.57,3.253,20,0.011783587,215,11,0.001098633,M
2014,Knonau,KNO,DS,KNO,fine,alder,2,98,4.01,1.35,2.66,3.253,20,0.010062576,215,11,0.000938176,M
2014,Knonau,KNO,DS,KNO,fine,alder,3,99,2.44,0.51,1.93,3.253,20,0.026102882,215,11,0.002433682,M
2014,Knonau,KNO,DS,KNO,fine,alder,4,101,3.2,0.61,2.59,3.253,20,0.011395989,215,11,0.001062496,M
2014,Knonau,KNO,DS,KNO,fine,alder,5,102,3.41,0.5,2.91,3.253,20,0.005571228,215,11,0.000519429,M
2014,Marthalen,MAR,US2,MAR,fine,alder,1,109,3.56,0.72,2.84,3.253,20,0.00678868,200,10,0.000680154,M
2014,Marthalen,MAR,US2,MAR,fine,alder,2,110,3.42,0.65,2.77,3.253,20,0.008036516,200,10,0.000805174,M
2014,Marthalen,MAR,US2,MAR,fine,alder,3,111,3.63,0.98,2.65,3.253,20,0.0102509,200,10,0.001027032,M
2014,Marthalen,MAR,US2,MAR,fine,alder,4,112,3.68,0.87,2.81,3.253,20,0.007319658,200,10,0.000733352,M
2014,Marthalen,MAR,US2,MAR,fine,alder,5,113,3.21,0.55,2.66,3.253,20,0.010062576,200,10,0.001008164,M
2014,Marthalen,MAR,US2,MAR,fine,alder,6,114,3.4,0.47,2.93,3.253,20,0.005228761,200,10,0.000523867,M
2014,Marthalen,MAR,DS,MAR,fine,alder,1,133,3.61,0.93,2.68,3.253,20,0.009688043,202,10,0.000957921,M
2014,Marthalen,MAR,DS,MAR,fine,alder,2,134,3.59,0.85,2.74,3.253,20,0.008580986,202,10,0.000848459,M
2014,Marthalen,MAR,DS,MAR,fine,alder,3,135,3.6,0.9,2.7,3.253,20,0.009316294,202,10,0.000921164,M
2014,Marthalen,MAR,DS,MAR,fine,alder,4,136,3.68,1.04,2.64,3.253,20,0.010439937,202,10,0.001032266,M
2014,Marthalen,MAR,DS,MAR,fine,alder,5,137,4.17,1.24,2.93,3.253,20,0.005228761,202,10,0.000517002,M
2014,Marthalen,MAR,DS,MAR,fine,alder,6,138,3.59,0.85,2.74,3.253,20,0.008580986,202,10,0.000848459,M
2014,Muri,MUR,US2,MUR,fine,alder,1,145,3.74,1.1,2.64,3.253,20,0.010439937,172,9,0.001211232,M
2014,Muri,MUR,US2,MUR,fine,alder,2,146,3.26,0.75,2.51,3.253,20,0.012964745,172,9,0.001504158,M
2014,Muri,MUR,US2,MUR,fine,alder,3,147,3.39,0.88,2.51,3.253,20,0.012964745,172,9,0.001504158,M
2014,Muri,MUR,US2,MUR,fine,alder,4,148,3.44,0.77,2.67,3.253,20,0.009874959,172,9,0.001145684,M
2014,Muri,MUR,US2,MUR,fine,alder,5,149,3.33,0.84,2.49,3.253,20,0.013364747,172,9,0.001550566,M
2014,Muri,MUR,US1,MUR,fine,alder,1,157,3.11,0.86,2.25,3.253,20,0.018432372,172,9,0.002138507,M
2014,Muri,MUR,US1,MUR,fine,alder,2,159,3.08,0.79,2.29,3.253,20,0.017551292,172,9,0.002036285,M
2014,Muri,MUR,US1,MUR,fine,alder,3,160,3.58,0.88,2.7,3.253,20,0.009316294,172,9,0.001080868,M
2014,Muri,MUR,US1,MUR,fine,alder,4,161,3.32,0.77,2.55,3.253,20,0.012174214,172,9,0.001412441,M
2014,Muri,MUR,DS,MUR,fine,alder,1,169,2.89,0.52,2.37,3.253,20,0.015834385,178,9,0.001779113,M
2014,Muri,MUR,DS,MUR,fine,alder,2,171,3.19,0.8,2.39,3.253,20,0.015414214,178,9,0.001731904,M
2014,Muri,MUR,DS,MUR,fine,alder,3,172,3.28,0.81,2.47,3.253,20,0.013767975,178,9,0.001546936,M
2014,Reinach,REI,US2,REI,fine,alder,1,182,3.68,1.12,2.56,3.253,20,0.011978519,185,9,0.001291666,M
2014,Reinach,REI,US2,REI,fine,alder,2,183,3.81,1.25,2.56,3.253,20,0.011978519,185,9,0.001291666,M
2014,Reinach,REI,US2,REI,fine,alder,3,184,3.55,NA,3.55,3.253,20,NA,185,9,NA,M
2014,Reinach,REI,US2,REI,fine,alder,4,185,3.74,1.33,2.41,3.253,20,0.014997545,185,9,0.001617213,M
2014,Reinach,REI,US1,REI,fine,alder,1,194,3.5,1.2,2.3,3.253,20,0.017333426,185,9,0.001869095,M
2014,Reinach,REI,US1,REI,fine,alder,2,195,3.53,1.06,2.47,3.253,20,0.013767975,185,9,0.001484626,M
2014,Reinach,REI,US1,REI,fine,alder,3,196,3.38,0.91,2.47,3.253,20,0.013767975,185,9,0.001484626,M
2014,Reinach,REI,DS,REI,fine,alder,1,209,2.63,0.73,1.9,3.253,20,0.026886188,278,14,0.001933544,M
2014,Reinach,REI,DS,REI,fine,alder,2,210,3.68,1.11,2.57,3.253,20,0.011783587,278,14,0.000847427,M
2014,Val-de-Ruz,VAL,US2,VAL,fine,alder,1,217,4.58,1.82,2.76,3.253,22,0.007470317,199,9,0.000825687,M
2014,Val-de-Ruz,VAL,US2,VAL,fine,alder,2,218,5.18,2.15,3.03,3.253,22,0.003227956,199,9,0.000356783,M
2014,Val-de-Ruz,VAL,US2,VAL,fine,alder,3,219,3.65,0.91,2.74,3.253,22,0.007800897,199,9,0.000862226,M
2014,Val-de-Ruz,VAL,US2,VAL,fine,alder,4,220,3.48,1.03,2.45,3.253,22,0.012885892,199,9,0.001424265,M
2014,Val-de-Ruz,VAL,US1,VAL,fine,alder,1,229,3.89,1.4,2.49,3.253,22,0.01214977,199,9,0.001342902,M
2014,Val-de-Ruz,VAL,US1,VAL,fine,alder,2,230,3.47,0.72,2.75,3.253,22,0.007635306,199,9,0.000843923,M
2014,Val-de-Ruz,VAL,US1,VAL,fine,alder,3,231,4.57,1.98,2.59,3.253,22,0.01035999,199,9,0.00114508,M
2014,Val-de-Ruz,VAL,US1,VAL,fine,alder,4,232,3.51,0.9,2.61,3.253,22,0.010010338,199,9,0.001106433,M
